,Content ID,Reaction Type,Datetime,Category,Score,Content Type,Sentiment,,,Datetime,Month,countpostbymonth,,Sentiment,,,,,,,,,,,,,,
158,3f8590c7-6ab2-4973-805a-90cdec355f05,want,01-10-2020 03:35,dogs,70,video,positive,,,01-10-2020,10,2056,,,,,,,,,,,,,,,,
159,3f8590c7-6ab2-4973-805a-90cdec355f05,disgust,11-02-2021 20:10,dogs,0,video,negative,,,11-02-2021,2,1914,,,,,,,,,,,,,,,,
160,3f8590c7-6ab2-4973-805a-90cdec355f05,want,07-02-2021 15:59,dogs,70,video,positive,,,07-02-2021,2,1914,,,,,,,,,,,,,,,,
161,3f8590c7-6ab2-4973-805a-90cdec355f05,hate,17-10-2020 11:46,dogs,5,video,negative,,,17-10-2020,10,2056,,,,,,,,,,,,,,,,
162,3f8590c7-6ab2-4973-805a-90cdec355f05,like,09-08-2020 19:41,dogs,50,video,positive,,,09-08-2020,8,2114,,,,,,,,,,,,,,,,
163,3f8590c7-6ab2-4973-805a-90cdec355f05,love,01-02-2021 02:40,dogs,65,video,positive,,,01-02-2021,2,1914,,,,,,,,,,,,,,,,
164,3f8590c7-6ab2-4973-805a-90cdec355f05,adore,30-01-2021 09:36,dogs,72,video,positive,,,30-01-2021,1,2126,,,,,,,,,,,,,,,,
165,e5490118-90d5-4572-ab1c-1fbc87b8d9ca,want,31-03-2021 15:24,technology,70,video,positive,,,31-03-2021,3,2012,,,,,,,,,,,,,,,,
166,e5490118-90d5-4572-ab1c-1fbc87b8d9ca,super love,05-02-2021 17:00,technology,75,video,positive,,,05-02-2021,2,1914,,,,,,,,,,,,,,,,
167,e5490118-90d5-4572-ab1c-1fbc87b8d9ca,heart,19-02-2021 16:29,technology,60,video,positive,,,19-02-2021,2,1914,,,,,,,,,,,,,,,,
168,e5490118-90d5-4572-ab1c-1fbc87b8d9ca,worried,25-07-2020 00:00,technology,12,video,negative,,,25-07-2020,7,2070,,,,,,,,,,,,,,,,
169,0bedca96-fb76-4287-a83c-17330ed39cce,adore,13-07-2020 02:38,soccer,72,photo,positive,,,13-07-2020,7,2070,,,,,,,,,,,,,,,,
170,0bedca96-fb76-4287-a83c-17330ed39cce,indifferent,13-01-2021 13:11,soccer,20,photo,neutral,,,13-01-2021,1,2126,,,,,,,,,,,,,,,,
171,0bedca96-fb76-4287-a83c-17330ed39cce,worried,02-01-2021 16:46,soccer,12,photo,negative,,,02-01-2021,1,2126,,,,,,,,,,,,,,,,
172,0bedca96-fb76-4287-a83c-17330ed39cce,intrigued,26-11-2020 02:25,soccer,45,photo,positive,,,26-11-2020,11,2034,,,,,,,,,,,,,,,,
173,0bedca96-fb76-4287-a83c-17330ed39cce,want,25-08-2020 19:18,soccer,70,photo,positive,,,25-08-2020,8,2114,,,,,,,,,,,,,,,,
174,0bedca96-fb76-4287-a83c-17330ed39cce,hate,01-02-2021 00:15,soccer,5,photo,negative,,,01-02-2021,2,1914,,,,,,,,,,,,,,,,
175,0bedca96-fb76-4287-a83c-17330ed39cce,love,04-06-2021 14:36,soccer,65,photo,positive,,,04-06-2021,6,2021,,,,,,,,,,,,,,,,
176,0bedca96-fb76-4287-a83c-17330ed39cce,adore,19-08-2020 13:38,soccer,72,photo,positive,,,19-08-2020,8,2114,,,,,,,,,,,,,,,,
177,0bedca96-fb76-4287-a83c-17330ed39cce,cherish,22-04-2021 02:08,soccer,70,photo,positive,,,22-04-2021,4,1974,,,,,,,,,,,,,,,,
178,0bedca96-fb76-4287-a83c-17330ed39cce,super love,26-06-2020 10:33,soccer,75,photo,positive,,,26-06-2020,6,2021,,,,,,,,,,,,,,,,
179,0bedca96-fb76-4287-a83c-17330ed39cce,like,15-08-2020 18:16,soccer,50,photo,positive,,,15-08-2020,8,2114,,,,,,,,,,,,,,,,
180,0bedca96-fb76-4287-a83c-17330ed39cce,love,26-11-2020 13:42,soccer,65,photo,positive,,,26-11-2020,11,2034,,,,,,,,,,,,,,,,
181,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,14-04-2021 00:56,public speaking,70,photo,positive,,,14-04-2021,4,1974,,,,,,,,,,,,,,,,
182,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,21-07-2020 21:27,public speaking,20,photo,neutral,,,21-07-2020,7,2070,,,,,,,,,,,,,,,,
183,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,29-03-2021 06:57,public speaking,10,photo,negative,,,29-03-2021,3,2012,,,,,,,,,,,,,,,,
184,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,20-05-2021 16:11,public speaking,70,photo,positive,,,20-05-2021,5,2138,,,,,,,,,,,,,,,,
185,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,02-11-2020 06:09,public speaking,50,photo,positive,,,02-11-2020,11,2034,,,,,,,,,,,,,,,,
186,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,24-10-2020 15:37,public speaking,20,photo,neutral,,,24-10-2020,10,2056,,,,,,,,,,,,,,,,
187,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,07-09-2020 14:42,public speaking,60,photo,positive,,,07-09-2020,9,2022,,,,,,,,,,,,,,,,
188,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,04-03-2021 02:46,public speaking,15,photo,negative,,,04-03-2021,3,2012,,,,,,,,,,,,,,,,
189,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,07-01-2021 14:08,public speaking,72,photo,positive,,,07-01-2021,1,2126,,,,,,,,,,,,,,,,
190,b18cb63f-4c8e-44ee-a47f-541e95191d11,peeking,06-07-2020 11:18,public speaking,35,photo,neutral,,,06-07-2020,7,2070,,,,,,,,,,,,,,,,
191,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,27-03-2021 04:56,public speaking,50,photo,positive,,,27-03-2021,3,2012,,,,,,,,,,,,,,,,
192,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,21-11-2020 21:25,public speaking,45,photo,positive,,,21-11-2020,11,2034,,,,,,,,,,,,,,,,
193,b18cb63f-4c8e-44ee-a47f-541e95191d11,cherish,22-08-2020 01:25,public speaking,70,photo,positive,,,22-08-2020,8,2114,,,,,,,,,,,,,,,,
194,b18cb63f-4c8e-44ee-a47f-541e95191d11,peeking,14-06-2021 11:45,public speaking,35,photo,neutral,,,14-06-2021,6,2021,,,,,,,,,,,,,,,,
195,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,15-07-2020 19:28,public speaking,12,photo,negative,,,15-07-2020,7,2070,,,,,,,,,,,,,,,,
196,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,21-03-2021 14:39,public speaking,45,photo,positive,,,21-03-2021,3,2012,,,,,,,,,,,,,,,,
197,b18cb63f-4c8e-44ee-a47f-541e95191d11,super love,07-04-2021 03:15,public speaking,75,photo,positive,,,07-04-2021,4,1974,,,,,,,,,,,,,,,,
198,b18cb63f-4c8e-44ee-a47f-541e95191d11,cherish,24-04-2021 06:56,public speaking,70,photo,positive,,,24-04-2021,4,1974,,,,,,,,,,,,,,,,
199,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,30-09-2020 14:05,public speaking,60,photo,positive,,,30-09-2020,9,2022,,,,,,,,,,,,,,,,
200,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,19-07-2020 19:28,public speaking,60,photo,positive,,,19-07-2020,7,2070,,,,,,,,,,,,,,,,
201,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,21-01-2021 07:08,public speaking,15,photo,negative,,,21-01-2021,1,2126,,,,,,,,,,,,,,,,
202,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,31-01-2021 13:48,public speaking,15,photo,negative,,,31-01-2021,1,2126,,,,,,,,,,,,,,,,
203,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,24-12-2020 03:24,public speaking,5,photo,negative,,,24-12-2020,12,2092,,,,,,,,,,,,,,,,
204,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,27-05-2021 01:44,public speaking,0,photo,negative,,,27-05-2021,5,2138,,,,,,,,,,,,,,,,
205,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,13-02-2021 04:14,public speaking,0,photo,negative,,,13-02-2021,2,1914,,,,,,,,,,,,,,,,
206,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,14-07-2020 04:36,public speaking,72,photo,positive,,,14-07-2020,7,2070,,,,,,,,,,,,,,,,
207,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,15-07-2020 16:03,public speaking,10,photo,negative,,,15-07-2020,7,2070,,,,,,,,,,,,,,,,
208,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,08-10-2020 17:23,public speaking,50,photo,positive,,,08-10-2020,10,2056,,,,,,,,,,,,,,,,
209,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,12-11-2020 23:55,public speaking,60,photo,positive,,,12-11-2020,11,2034,,,,,,,,,,,,,,,,
210,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,21-02-2021 05:01,public speaking,70,photo,positive,,,21-02-2021,2,1914,,,,,,,,,,,,,,,,
211,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,09-07-2020 08:58,public speaking,45,photo,positive,,,09-07-2020,7,2070,,,,,,,,,,,,,,,,
212,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,26-06-2020 23:45,public speaking,72,photo,positive,,,26-06-2020,6,2021,,,,,,,,,,,,,,,,
213,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,20-11-2020 13:18,public speaking,12,photo,negative,,,20-11-2020,11,2034,,,,,,,,,,,,,,,,
214,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,29-05-2021 21:34,public speaking,50,photo,positive,,,29-05-2021,5,2138,,,,,,,,,,,,,,,,
215,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,22-02-2021 02:48,public speaking,20,photo,neutral,,,22-02-2021,2,1914,,,,,,,,,,,,,,,,
216,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,07-01-2021 18:39,public speaking,15,photo,negative,,,07-01-2021,1,2126,,,,,,,,,,,,,,,,
217,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,01-10-2020 15:10,public speaking,72,photo,positive,,,01-10-2020,10,2056,,,,,,,,,,,,,,,,
218,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,21-11-2020 08:24,public speaking,5,photo,negative,,,21-11-2020,11,2034,,,,,,,,,,,,,,,,
219,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,15-04-2021 13:50,public speaking,15,photo,negative,,,15-04-2021,4,1974,,,,,,,,,,,,,,,,
220,b18cb63f-4c8e-44ee-a47f-541e95191d11,love,30-06-2020 01:14,public speaking,65,photo,positive,,,30-06-2020,6,2021,,,,,,,,,,,,,,,,
221,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,01-12-2020 15:06,public speaking,70,photo,positive,,,01-12-2020,12,2092,,,,,,,,,,,,,,,,
222,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,07-11-2020 00:47,public speaking,15,photo,negative,,,07-11-2020,11,2034,,,,,,,,,,,,,,,,
223,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,30-06-2020 13:08,science,75,GIF,positive,,,30-06-2020,6,2021,,,,,,,,,,,,,,,,
224,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,04-08-2020 03:09,science,60,GIF,positive,,,04-08-2020,8,2114,,,,,,,,,,,,,,,,
225,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,28-07-2020 07:01,science,45,GIF,positive,,,28-07-2020,7,2070,,,,,,,,,,,,,,,,
226,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,25-10-2020 02:39,science,75,GIF,positive,,,25-10-2020,10,2056,,,,,,,,,,,,,,,,
227,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,05-07-2020 03:37,science,12,GIF,negative,,,05-07-2020,7,2070,,,,,,,,,,,,,,,,
228,5118e9c5-1377-4cc5-a486-65b35b7b7b76,cherish,28-04-2021 15:16,science,70,GIF,positive,,,28-04-2021,4,1974,,,,,,,,,,,,,,,,
229,5118e9c5-1377-4cc5-a486-65b35b7b7b76,indifferent,31-01-2021 00:54,science,20,GIF,neutral,,,31-01-2021,1,2126,,,,,,,,,,,,,,,,
230,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,29-08-2020 11:37,science,72,GIF,positive,,,29-08-2020,8,2114,,,,,,,,,,,,,,,,
231,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,15-10-2020 12:09,science,45,GIF,positive,,,15-10-2020,10,2056,,,,,,,,,,,,,,,,
232,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,02-08-2020 21:20,science,65,GIF,positive,,,02-08-2020,8,2114,,,,,,,,,,,,,,,,
233,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,31-10-2020 21:46,science,15,GIF,negative,,,31-10-2020,10,2056,,,,,,,,,,,,,,,,
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,12-10-2020 09:40,science,60,GIF,positive,,,12-10-2020,10,2056,,,,,,,,,,,,,,,,
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12-12-2020 12:22,science,70,GIF,positive,,,12-12-2020,12,2092,,,,,,,,,,,,,,,,
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,09-01-2021 16:37,science,50,GIF,positive,,,09-01-2021,1,2126,,,,,,,,,,,,,,,,
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,23-08-2020 04:39,science,5,GIF,negative,,,23-08-2020,8,2114,,,,,,,,,,,,,,,,
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,22-12-2020 04:20,science,65,GIF,positive,,,22-12-2020,12,2092,,,,,,,,,,,,,,,,
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,07-11-2020 08:49,science,0,GIF,negative,,,07-11-2020,11,2034,,,,,,,,,,,,,,,,
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,17-04-2021 22:45,science,72,GIF,positive,,,17-04-2021,4,1974,,,,,,,,,,,,,,,,
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,21-04-2021 00:21,science,15,GIF,negative,,,21-04-2021,4,1974,,,,,,,,,,,,,,,,
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,19-07-2020 10:33,science,45,GIF,positive,,,19-07-2020,7,2070,,,,,,,,,,,,,,,,
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,06-07-2020 02:08,science,45,GIF,positive,,,06-07-2020,7,2070,,,,,,,,,,,,,,,,
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,26-03-2021 05:42,science,65,GIF,positive,,,26-03-2021,3,2012,,,,,,,,,,,,,,,,
245,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-09-2020 11:24,tennis,70,GIF,positive,,,13-09-2020,9,2022,,,,,,,,,,,,,,,,
246,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,28-01-2021 21:06,tennis,12,GIF,negative,,,28-01-2021,1,2126,,,,,,,,,,,,,,,,
247,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20-01-2021 01:15,tennis,20,GIF,neutral,,,20-01-2021,1,2126,,,,,,,,,,,,,,,,
248,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,03-09-2020 01:15,tennis,75,GIF,positive,,,03-09-2020,9,2022,,,,,,,,,,,,,,,,
249,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,09-01-2021 10:46,tennis,12,GIF,negative,,,09-01-2021,1,2126,,,,,,,,,,,,,,,,
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,19-09-2020 22:29,tennis,20,GIF,neutral,,,19-09-2020,9,2022,,,,,,,,,,,,,,,,
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,29-05-2021 07:21,tennis,75,GIF,positive,,,29-05-2021,5,2138,,,,,,,,,,,,,,,,
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15-05-2021 19:04,tennis,12,GIF,negative,,,15-05-2021,5,2138,,,,,,,,,,,,,,,,
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,15-08-2020 12:27,tennis,45,GIF,positive,,,15-08-2020,8,2114,,,,,,,,,,,,,,,,
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,31-03-2021 15:51,tennis,0,GIF,negative,,,31-03-2021,3,2012,,,,,,,,,,,,,,,,
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-02-2021 03:32,tennis,35,GIF,neutral,,,15-02-2021,2,1914,,,,,,,,,,,,,,,,
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-03-2021 19:03,tennis,15,GIF,negative,,,29-03-2021,3,2012,,,,,,,,,,,,,,,,
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-07-2020 10:40,tennis,15,GIF,negative,,,29-07-2020,7,2070,,,,,,,,,,,,,,,,
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,08-05-2021 13:47,tennis,5,GIF,negative,,,08-05-2021,5,2138,,,,,,,,,,,,,,,,
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,06-11-2020 02:36,tennis,60,GIF,positive,,,06-11-2020,11,2034,,,,,,,,,,,,,,,,
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,25-07-2020 16:31,tennis,75,GIF,positive,,,25-07-2020,7,2070,,,,,,,,,,,,,,,,
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,04-12-2020 00:56,tennis,12,GIF,negative,,,04-12-2020,12,2092,,,,,,,,,,,,,,,,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,22-09-2020 02:08,tennis,75,GIF,positive,,,22-09-2020,9,2022,,,,,,,,,,,,,,,,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,05-07-2020 05:50,tennis,5,GIF,negative,,,05-07-2020,7,2070,,,,,,,,,,,,,,,,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,20-10-2020 12:11,tennis,70,GIF,positive,,,20-10-2020,10,2056,,,,,,,,,,,,,,,,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11-01-2021 06:02,tennis,60,GIF,positive,,,11-01-2021,1,2126,,,,,,,,,,,,,,,,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,28-02-2021 07:51,tennis,70,GIF,positive,,,28-02-2021,2,1914,,,,,,,,,,,,,,,,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,06-12-2020 13:45,tennis,45,GIF,positive,,,06-12-2020,12,2092,,,,,,,,,,,,,,,,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,05-05-2021 09:54,tennis,35,GIF,neutral,,,05-05-2021,5,2138,,,,,,,,,,,,,,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,27-08-2020 18:36,tennis,30,GIF,positive,,,27-08-2020,8,2114,,,,,,,,,,,,,,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15-10-2020 01:29,tennis,60,GIF,positive,,,15-10-2020,10,2056,,,,,,,,,,,,,,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-01-2021 11:33,tennis,35,GIF,neutral,,,15-01-2021,1,2126,,,,,,,,,,,,,,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,01-03-2021 20:26,tennis,45,GIF,positive,,,01-03-2021,3,2012,,,,,,,,,,,,,,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,28-11-2020 02:11,tennis,35,GIF,neutral,,,28-11-2020,11,2034,,,,,,,,,,,,,,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26-06-2020 19:05,tennis,60,GIF,positive,,,26-06-2020,6,2021,,,,,,,,,,,,,,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,30-12-2020 13:37,tennis,70,GIF,positive,,,30-12-2020,12,2092,,,,,,,,,,,,,,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,14-02-2021 21:15,tennis,75,GIF,positive,,,14-02-2021,2,1914,,,,,,,,,,,,,,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,27-03-2021 20:07,tennis,70,GIF,positive,,,27-03-2021,3,2012,,,,,,,,,,,,,,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,23-08-2020 07:38,tennis,10,GIF,negative,,,23-08-2020,8,2114,,,,,,,,,,,,,,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,09-11-2020 08:23,tennis,60,GIF,positive,,,09-11-2020,11,2034,,,,,,,,,,,,,,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,12-05-2021 20:45,tennis,5,GIF,negative,,,12-05-2021,5,2138,,,,,,,,,,,,,,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,15-04-2021 13:23,tennis,5,GIF,negative,,,15-04-2021,4,1974,,,,,,,,,,,,,,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,16-08-2020 22:58,tennis,35,GIF,neutral,,,16-08-2020,8,2114,,,,,,,,,,,,,,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,11-09-2020 16:22,tennis,0,GIF,negative,,,11-09-2020,9,2022,,,,,,,,,,,,,,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,13-04-2021 01:43,tennis,45,GIF,positive,,,13-04-2021,4,1974,,,,,,,,,,,,,,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-12-2020 15:59,tennis,70,GIF,positive,,,13-12-2020,12,2092,,,,,,,,,,,,,,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,03-12-2020 08:08,tennis,10,GIF,negative,,,03-12-2020,12,2092,,,,,,,,,,,,,,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,13-10-2020 16:31,tennis,0,GIF,negative,,,13-10-2020,10,2056,,,,,,,,,,,,,,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,04-12-2020 10:04,tennis,70,GIF,positive,,,04-12-2020,12,2092,,,,,,,,,,,,,,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,25-01-2021 11:00,tennis,35,GIF,neutral,,,25-01-2021,1,2126,,,,,,,,,,,,,,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,04-05-2021 19:40,tennis,5,GIF,negative,,,04-05-2021,5,2138,,,,,,,,,,,,,,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,23-07-2020 19:31,tennis,0,GIF,negative,,,23-07-2020,7,2070,,,,,,,,,,,,,,,,
292,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,06-01-2021 06:08,food,65,video,positive,,,06-01-2021,1,2126,,,,,,,,,,,,,,,,
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,21-10-2020 03:48,food,12,video,negative,,,21-10-2020,10,2056,,,,,,,,,,,,,,,,
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,23-02-2021 22:36,food,12,video,negative,,,23-02-2021,2,1914,,,,,,,,,,,,,,,,
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,26-01-2021 01:00,food,75,video,positive,,,26-01-2021,1,2126,,,,,,,,,,,,,,,,
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,18-12-2020 14:07,food,35,video,neutral,,,18-12-2020,12,2092,,,,,,,,,,,,,,,,
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,23-05-2021 23:27,food,20,video,neutral,,,23-05-2021,5,2138,,,,,,,,,,,,,,,,
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,31-10-2020 03:17,food,12,video,negative,,,31-10-2020,10,2056,,,,,,,,,,,,,,,,
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20-02-2021 20:02,food,20,video,neutral,,,20-02-2021,2,1914,,,,,,,,,,,,,,,,
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-10-2020 13:14,food,75,video,positive,,,28-10-2020,10,2056,,,,,,,,,,,,,,,,
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,30-08-2020 00:08,food,35,video,neutral,,,30-08-2020,8,2114,,,,,,,,,,,,,,,,
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-12-2020 13:12,food,0,video,negative,,,08-12-2020,12,2092,,,,,,,,,,,,,,,,
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,04-11-2020 21:06,food,15,video,negative,,,04-11-2020,11,2034,,,,,,,,,,,,,,,,
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,24-08-2020 13:48,food,15,video,negative,,,24-08-2020,8,2114,,,,,,,,,,,,,,,,
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,05-01-2021 13:15,food,0,video,negative,,,05-01-2021,1,2126,,,,,,,,,,,,,,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,28-02-2021 09:21,food,72,video,positive,,,28-02-2021,2,1914,,,,,,,,,,,,,,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,22-09-2020 04:09,food,10,video,negative,,,22-09-2020,9,2022,,,,,,,,,,,,,,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-11-2020 02:43,food,0,video,negative,,,08-11-2020,11,2034,,,,,,,,,,,,,,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,26-10-2020 11:48,food,65,video,positive,,,26-10-2020,10,2056,,,,,,,,,,,,,,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,04-11-2020 14:58,food,60,video,positive,,,04-11-2020,11,2034,,,,,,,,,,,,,,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,31-05-2021 01:24,food,65,video,positive,,,31-05-2021,5,2138,,,,,,,,,,,,,,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,07-03-2021 06:31,food,35,video,neutral,,,07-03-2021,3,2012,,,,,,,,,,,,,,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,17-06-2021 23:27,food,45,video,positive,,,17-06-2021,6,2021,,,,,,,,,,,,,,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,27-07-2020 23:54,food,45,video,positive,,,27-07-2020,7,2070,,,,,,,,,,,,,,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,19-04-2021 01:45,food,0,video,negative,,,19-04-2021,4,1974,,,,,,,,,,,,,,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,05-10-2020 13:55,food,50,video,positive,,,05-10-2020,10,2056,,,,,,,,,,,,,,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-09-2020 08:49,food,75,video,positive,,,28-09-2020,9,2022,,,,,,,,,,,,,,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,25-02-2021 04:02,food,10,video,negative,,,25-02-2021,2,1914,,,,,,,,,,,,,,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24-12-2020 22:31,food,60,video,positive,,,24-12-2020,12,2092,,,,,,,,,,,,,,,,
